Powermeter serial number; P0013475
Sensor serial number; 200922128
Sensor Type; Photodiode
Wavelength(nm); 640

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
4/8/2021;14:20:52.902; 1.6139E-07
4/8/2021;14:20:52.905; 1.6121E-07
4/8/2021;14:20:52.908; 1.6146E-07
4/8/2021;14:20:52.910; 1.6135E-07
4/8/2021;14:20:52.913; 1.616E-07
4/8/2021;14:20:52.927; 1.6133E-07
4/8/2021;14:20:52.937; 1.6101E-07
4/8/2021;14:20:52.939; 1.6097E-07
4/8/2021;14:20:52.942; 1.6077E-07
4/8/2021;14:20:52.946; 1.6084E-07
4/8/2021;14:20:52.949; 1.6066E-07
4/8/2021;14:20:52.951; 1.6059E-07
4/8/2021;14:20:52.954; 1.6044E-07
4/8/2021;14:20:52.957; 1.6048E-07
4/8/2021;14:20:52.959; 1.6015E-07
4/8/2021;14:20:52.962; 1.6065E-07
4/8/2021;14:20:52.965; 1.6075E-07
4/8/2021;14:20:52.967; 1.609E-07
4/8/2021;14:20:52.970; 1.6109E-07
4/8/2021;14:20:52.973; 1.6134E-07
4/8/2021;14:20:52.975; 1.6088E-07
4/8/2021;14:20:52.980; 1.6124E-07
4/8/2021;14:20:52.983; 1.6106E-07
4/8/2021;14:20:52.986; 1.6117E-07
4/8/2021;14:20:52.988; 1.6077E-07
4/8/2021;14:20:52.991; 1.6058E-07
4/8/2021;14:20:52.995; 1.6059E-07
4/8/2021;14:20:52.998; 1.6092E-07
4/8/2021;14:20:53.000; 1.6059E-07
4/8/2021;14:20:53.003; 1.6056E-07
4/8/2021;14:20:53.006; 1.6052E-07
4/8/2021;14:20:53.008; 1.6049E-07
4/8/2021;14:20:53.011; 1.6064E-07
4/8/2021;14:20:53.014; 1.6066E-07
4/8/2021;14:20:53.016; 1.608E-07
4/8/2021;14:20:53.019; 1.6075E-07
4/8/2021;14:20:53.022; 1.6084E-07
4/8/2021;14:20:53.024; 1.5984E-07
4/8/2021;14:20:53.027; 1.5996E-07
4/8/2021;14:20:53.030; 1.5917E-07
4/8/2021;14:20:53.032; 1.5969E-07
4/8/2021;14:20:53.035; 1.5939E-07
4/8/2021;14:20:53.038; 1.5936E-07
4/8/2021;14:20:53.040; 1.5964E-07
4/8/2021;14:20:53.043; 1.5991E-07
4/8/2021;14:20:53.046; 1.5983E-07
4/8/2021;14:20:53.048; 1.5933E-07
4/8/2021;14:20:53.051; 1.6027E-07
4/8/2021;14:20:53.054; 1.5997E-07
4/8/2021;14:20:53.056; 1.6052E-07
4/8/2021;14:20:53.059; 1.6003E-07
4/8/2021;14:20:53.062; 1.6006E-07
4/8/2021;14:20:53.064; 1.5999E-07
4/8/2021;14:20:53.084; 1.5975E-07
4/8/2021;14:20:53.097; 1.5964E-07
4/8/2021;14:20:53.099; 1.5949E-07
4/8/2021;14:20:53.102; 1.5951E-07
4/8/2021;14:20:53.105; 1.5941E-07
4/8/2021;14:20:53.107; 1.5987E-07
4/8/2021;14:20:53.110; 1.5974E-07
4/8/2021;14:20:53.113; 1.5955E-07
4/8/2021;14:20:53.115; 1.5944E-07
4/8/2021;14:20:53.118; 1.5986E-07
4/8/2021;14:20:53.121; 1.5969E-07
4/8/2021;14:20:53.123; 1.5985E-07
4/8/2021;14:20:53.126; 1.5996E-07
4/8/2021;14:20:53.129; 1.6076E-07
4/8/2021;14:20:53.131; 1.6061E-07
4/8/2021;14:20:53.134; 1.6073E-07
4/8/2021;14:20:53.137; 1.6033E-07
4/8/2021;14:20:53.139; 1.606E-07
4/8/2021;14:20:53.143; 1.6072E-07
4/8/2021;14:20:53.146; 1.6005E-07
4/8/2021;14:20:53.149; 1.6027E-07
4/8/2021;14:20:53.151; 1.6024E-07
4/8/2021;14:20:53.154; 1.6038E-07
4/8/2021;14:20:53.157; 1.5974E-07
4/8/2021;14:20:53.159; 1.5981E-07
4/8/2021;14:20:53.162; 1.5921E-07
4/8/2021;14:20:53.165; 1.5972E-07
4/8/2021;14:20:53.167; 1.5969E-07
4/8/2021;14:20:53.170; 1.5932E-07
4/8/2021;14:20:53.173; 1.5968E-07
4/8/2021;14:20:53.175; 1.5931E-07
4/8/2021;14:20:53.189; 1.5884E-07
4/8/2021;14:20:53.198; 1.5861E-07
4/8/2021;14:20:53.201; 1.5901E-07
4/8/2021;14:20:53.204; 1.5831E-07
4/8/2021;14:20:53.206; 1.5903E-07
4/8/2021;14:20:53.209; 1.5859E-07
4/8/2021;14:20:53.212; 1.587E-07
4/8/2021;14:20:53.214; 1.586E-07
4/8/2021;14:20:53.217; 1.5854E-07
4/8/2021;14:20:53.220; 1.5921E-07
4/8/2021;14:20:53.222; 1.5956E-07
4/8/2021;14:20:53.225; 1.6009E-07
4/8/2021;14:20:53.228; 1.6005E-07
4/8/2021;14:20:53.232; 1.6068E-07
4/8/2021;14:20:53.235; 1.6012E-07
4/8/2021;14:20:53.238; 1.6068E-07
4/8/2021;14:20:53.240; 1.6046E-07
4/8/2021;14:20:53.244; 1.6124E-07
4/8/2021;14:20:53.247; 1.6119E-07
4/8/2021;14:20:53.249; 1.6088E-07
4/8/2021;14:20:53.252; 1.6065E-07
4/8/2021;14:20:53.255; 1.6059E-07
4/8/2021;14:20:53.257; 1.6054E-07
4/8/2021;14:20:53.260; 1.6024E-07
4/8/2021;14:20:53.263; 1.5978E-07
4/8/2021;14:20:53.265; 1.5927E-07
4/8/2021;14:20:53.268; 1.5963E-07
4/8/2021;14:20:53.271; 1.5897E-07
4/8/2021;14:20:53.273; 1.588E-07
4/8/2021;14:20:53.276; 1.5848E-07
4/8/2021;14:20:53.279; 1.5885E-07
4/8/2021;14:20:53.281; 1.5842E-07
4/8/2021;14:20:53.284; 1.5828E-07
4/8/2021;14:20:53.287; 1.5826E-07
4/8/2021;14:20:53.289; 1.5853E-07
4/8/2021;14:20:53.296; 1.5906E-07
4/8/2021;14:20:53.298; 1.5864E-07
4/8/2021;14:20:53.301; 1.5857E-07
4/8/2021;14:20:53.303; 1.5904E-07
4/8/2021;14:20:53.306; 1.5896E-07
4/8/2021;14:20:53.309; 1.5903E-07
4/8/2021;14:20:53.311; 1.5896E-07
4/8/2021;14:20:53.314; 1.5896E-07
4/8/2021;14:20:53.317; 1.5892E-07
4/8/2021;14:20:53.319; 1.5908E-07
4/8/2021;14:20:53.322; 1.591E-07
4/8/2021;14:20:53.326; 1.5911E-07
4/8/2021;14:20:53.346; 1.597E-07
4/8/2021;14:20:53.355; 1.5955E-07
4/8/2021;14:20:53.358; 1.5983E-07
4/8/2021;14:20:53.360; 1.5938E-07
4/8/2021;14:20:53.363; 1.5931E-07
4/8/2021;14:20:53.366; 1.5908E-07
4/8/2021;14:20:53.368; 1.5878E-07
4/8/2021;14:20:53.371; 1.5915E-07
4/8/2021;14:20:53.374; 1.5859E-07
4/8/2021;14:20:53.376; 1.589E-07
4/8/2021;14:20:53.379; 1.5862E-07
4/8/2021;14:20:53.382; 1.5855E-07
4/8/2021;14:20:53.384; 1.5815E-07
4/8/2021;14:20:53.387; 1.5837E-07
4/8/2021;14:20:53.390; 1.5838E-07
4/8/2021;14:20:53.392; 1.584E-07
4/8/2021;14:20:53.396; 1.5893E-07
4/8/2021;14:20:53.399; 1.5826E-07
4/8/2021;14:20:53.401; 1.5869E-07
4/8/2021;14:20:53.404; 1.5863E-07
4/8/2021;14:20:53.407; 1.5842E-07
4/8/2021;14:20:53.409; 1.5795E-07
4/8/2021;14:20:53.412; 1.5856E-07
4/8/2021;14:20:53.415; 1.5824E-07
4/8/2021;14:20:53.417; 1.5853E-07
4/8/2021;14:20:53.420; 1.5865E-07
4/8/2021;14:20:53.423; 1.5817E-07
4/8/2021;14:20:53.425; 1.5842E-07
4/8/2021;14:20:53.428; 1.5781E-07
4/8/2021;14:20:53.431; 1.581E-07
4/8/2021;14:20:53.433; 1.5823E-07
4/8/2021;14:20:53.435; 1.5855E-07
4/8/2021;14:20:53.450; 1.5816E-07
4/8/2021;14:20:53.459; 1.58E-07
4/8/2021;14:20:53.462; 1.5753E-07
4/8/2021;14:20:53.464; 1.5727E-07
4/8/2021;14:20:53.467; 1.5772E-07
4/8/2021;14:20:53.470; 1.5775E-07
4/8/2021;14:20:53.472; 1.5806E-07
4/8/2021;14:20:53.475; 1.5759E-07
4/8/2021;14:20:53.478; 1.574E-07
4/8/2021;14:20:53.480; 1.5719E-07
4/8/2021;14:20:53.485; 1.5705E-07
4/8/2021;14:20:53.488; 1.5706E-07
4/8/2021;14:20:53.491; 1.5768E-07
4/8/2021;14:20:53.497; 1.5806E-07
4/8/2021;14:20:53.500; 1.5785E-07
4/8/2021;14:20:53.502; 1.5783E-07
4/8/2021;14:20:53.505; 1.5785E-07
4/8/2021;14:20:53.508; 1.5765E-07
4/8/2021;14:20:53.510; 1.5825E-07
4/8/2021;14:20:53.513; 1.5859E-07
4/8/2021;14:20:53.516; 1.5885E-07
4/8/2021;14:20:53.518; 1.5934E-07
4/8/2021;14:20:53.521; 1.5896E-07
4/8/2021;14:20:53.524; 1.5893E-07
4/8/2021;14:20:53.526; 1.5883E-07
4/8/2021;14:20:53.529; 1.5886E-07
4/8/2021;14:20:53.532; 1.5845E-07
4/8/2021;14:20:53.534; 1.5844E-07
4/8/2021;14:20:53.537; 1.5822E-07
4/8/2021;14:20:53.540; 1.5776E-07
4/8/2021;14:20:53.544; 1.5796E-07
4/8/2021;14:20:53.547; 1.5731E-07
4/8/2021;14:20:53.550; 1.5724E-07
4/8/2021;14:20:53.552; 1.5677E-07
4/8/2021;14:20:53.555; 1.5683E-07
4/8/2021;14:20:53.558; 1.5649E-07
4/8/2021;14:20:53.560; 1.5703E-07
4/8/2021;14:20:53.563; 1.5679E-07
4/8/2021;14:20:53.566; 1.5698E-07
4/8/2021;14:20:53.568; 1.5687E-07
4/8/2021;14:20:53.571; 1.566E-07
4/8/2021;14:20:53.574; 1.5661E-07
4/8/2021;14:20:53.576; 1.5692E-07
4/8/2021;14:20:53.579; 1.5687E-07
4/8/2021;14:20:53.582; 1.5638E-07
4/8/2021;14:20:53.585; 1.5684E-07
4/8/2021;14:20:53.612; 1.5601E-07
4/8/2021;14:20:53.624; 1.561E-07
4/8/2021;14:20:53.627; 1.5609E-07
4/8/2021;14:20:53.629; 1.5616E-07
4/8/2021;14:20:53.632; 1.5635E-07
4/8/2021;14:20:53.635; 1.5689E-07
4/8/2021;14:20:53.637; 1.5642E-07
4/8/2021;14:20:53.640; 1.5645E-07
4/8/2021;14:20:53.643; 1.5646E-07
4/8/2021;14:20:53.645; 1.565E-07
4/8/2021;14:20:53.648; 1.5672E-07
4/8/2021;14:20:53.651; 1.5688E-07
4/8/2021;14:20:53.653; 1.5612E-07
4/8/2021;14:20:53.656; 1.5635E-07
4/8/2021;14:20:53.659; 1.5594E-07
4/8/2021;14:20:53.661; 1.5567E-07
4/8/2021;14:20:53.664; 1.5587E-07
4/8/2021;14:20:53.667; 1.5592E-07
4/8/2021;14:20:53.669; 1.5654E-07
4/8/2021;14:20:53.672; 1.5583E-07
4/8/2021;14:20:53.675; 1.5649E-07
4/8/2021;14:20:53.677; 1.5589E-07
4/8/2021;14:20:53.680; 1.5661E-07
4/8/2021;14:20:53.683; 1.564E-07
4/8/2021;14:20:53.685; 1.5694E-07
4/8/2021;14:20:53.688; 1.566E-07
4/8/2021;14:20:53.691; 1.569E-07
4/8/2021;14:20:53.697; 1.568E-07
4/8/2021;14:20:53.699; 1.5656E-07
4/8/2021;14:20:53.702; 1.5676E-07
4/8/2021;14:20:53.705; 1.5686E-07
4/8/2021;14:20:53.720; 1.5739E-07
4/8/2021;14:20:53.729; 1.5676E-07
4/8/2021;14:20:53.732; 1.5683E-07
4/8/2021;14:20:53.735; 1.5653E-07
4/8/2021;14:20:53.740; 1.5667E-07
4/8/2021;14:20:53.742; 1.5591E-07
4/8/2021;14:20:53.746; 1.5617E-07
4/8/2021;14:20:53.749; 1.5616E-07
4/8/2021;14:20:53.752; 1.5619E-07
4/8/2021;14:20:53.754; 1.5527E-07
4/8/2021;14:20:53.757; 1.5539E-07
4/8/2021;14:20:53.760; 1.5547E-07
4/8/2021;14:20:53.762; 1.5522E-07
4/8/2021;14:20:53.765; 1.5542E-07
4/8/2021;14:20:53.768; 1.5544E-07
4/8/2021;14:20:53.770; 1.5573E-07
4/8/2021;14:20:53.773; 1.5531E-07
4/8/2021;14:20:53.776; 1.5558E-07
4/8/2021;14:20:53.778; 1.5555E-07
4/8/2021;14:20:53.781; 1.5591E-07
4/8/2021;14:20:53.784; 1.5602E-07
4/8/2021;14:20:53.786; 1.5583E-07
4/8/2021;14:20:53.789; 1.5639E-07
4/8/2021;14:20:53.792; 1.5592E-07
4/8/2021;14:20:53.796; 1.5625E-07
4/8/2021;14:20:53.798; 1.5635E-07
4/8/2021;14:20:53.801; 1.5684E-07
4/8/2021;14:20:53.804; 1.5636E-07
4/8/2021;14:20:53.806; 1.5645E-07
4/8/2021;14:20:53.809; 1.567E-07
4/8/2021;14:20:53.812; 1.5614E-07
4/8/2021;14:20:53.814; 1.5672E-07
4/8/2021;14:20:53.817; 1.5662E-07
4/8/2021;14:20:53.820; 1.57E-07
4/8/2021;14:20:53.822; 1.566E-07
4/8/2021;14:20:53.825; 1.5668E-07
4/8/2021;14:20:53.828; 1.5656E-07
4/8/2021;14:20:53.830; 1.5646E-07
4/8/2021;14:20:53.833; 1.5656E-07
4/8/2021;14:20:53.836; 1.5622E-07
4/8/2021;14:20:53.838; 1.5627E-07
4/8/2021;14:20:53.841; 1.557E-07
4/8/2021;14:20:53.845; 1.5569E-07
4/8/2021;14:20:53.847; 1.5519E-07
4/8/2021;14:20:53.850; 1.5546E-07
4/8/2021;14:20:53.853; 1.5493E-07
4/8/2021;14:20:53.854; 1.5472E-07
4/8/2021;14:20:53.868; 1.5504E-07
4/8/2021;14:20:53.878; 1.5479E-07
4/8/2021;14:20:53.881; 1.5491E-07
4/8/2021;14:20:53.884; 1.5522E-07
4/8/2021;14:20:53.886; 1.5542E-07
4/8/2021;14:20:53.889; 1.551E-07
4/8/2021;14:20:53.895; 1.5568E-07
4/8/2021;14:20:53.898; 1.5525E-07
4/8/2021;14:20:53.900; 1.5502E-07
4/8/2021;14:20:53.903; 1.5544E-07
4/8/2021;14:20:53.906; 1.5493E-07
4/8/2021;14:20:53.908; 1.5512E-07
4/8/2021;14:20:53.911; 1.5452E-07
4/8/2021;14:20:53.914; 1.5467E-07
4/8/2021;14:20:53.916; 1.5449E-07
4/8/2021;14:20:53.919; 1.5436E-07
4/8/2021;14:20:53.922; 1.5411E-07
4/8/2021;14:20:53.924; 1.5427E-07
4/8/2021;14:20:53.927; 1.5507E-07
4/8/2021;14:20:53.930; 1.5495E-07
4/8/2021;14:20:53.932; 1.5512E-07
4/8/2021;14:20:53.935; 1.5519E-07
4/8/2021;14:20:53.938; 1.5555E-07
4/8/2021;14:20:53.940; 1.5515E-07
4/8/2021;14:20:53.943; 1.5519E-07
4/8/2021;14:20:53.946; 1.5566E-07
4/8/2021;14:20:53.948; 1.5536E-07
4/8/2021;14:20:53.951; 1.5577E-07
4/8/2021;14:20:53.954; 1.5542E-07
4/8/2021;14:20:53.956; 1.5529E-07
4/8/2021;14:20:53.959; 1.5534E-07
4/8/2021;14:20:53.962; 1.5494E-07
4/8/2021;14:20:53.964; 1.5521E-07
4/8/2021;14:20:53.967; 1.5507E-07
4/8/2021;14:20:53.970; 1.5558E-07
4/8/2021;14:20:53.972; 1.5509E-07
4/8/2021;14:20:53.975; 1.5518E-07
4/8/2021;14:20:53.978; 1.5445E-07
4/8/2021;14:20:53.980; 1.5472E-07
4/8/2021;14:20:53.983; 1.5453E-07
4/8/2021;14:20:53.986; 1.5485E-07
4/8/2021;14:20:53.988; 1.5514E-07
4/8/2021;14:20:53.994; 1.548E-07
4/8/2021;14:20:53.997; 1.5469E-07
4/8/2021;14:20:54.000; 1.5441E-07
4/8/2021;14:20:54.002; 1.5434E-07
4/8/2021;14:20:54.006; 1.5443E-07
4/8/2021;14:20:54.031; 1.5482E-07
4/8/2021;14:20:54.040; 1.5439E-07
4/8/2021;14:20:54.044; 1.5481E-07
4/8/2021;14:20:54.047; 1.5418E-07
4/8/2021;14:20:54.050; 1.541E-07
4/8/2021;14:20:54.052; 1.5402E-07
4/8/2021;14:20:54.055; 1.5455E-07
4/8/2021;14:20:54.058; 1.5411E-07
4/8/2021;14:20:54.060; 1.5453E-07
4/8/2021;14:20:54.063; 1.5418E-07
4/8/2021;14:20:54.066; 1.5463E-07
4/8/2021;14:20:54.068; 1.5442E-07
4/8/2021;14:20:54.071; 1.5398E-07
4/8/2021;14:20:54.074; 1.5412E-07
4/8/2021;14:20:54.076; 1.5409E-07
4/8/2021;14:20:54.079; 1.5439E-07
4/8/2021;14:20:54.082; 1.5384E-07
4/8/2021;14:20:54.084; 1.5459E-07
4/8/2021;14:20:54.087; 1.5426E-07
4/8/2021;14:20:54.090; 1.5486E-07
4/8/2021;14:20:54.092; 1.5412E-07
4/8/2021;14:20:54.099; 1.545E-07
4/8/2021;14:20:54.101; 1.5483E-07
4/8/2021;14:20:54.104; 1.5491E-07
4/8/2021;14:20:54.107; 1.5494E-07
4/8/2021;14:20:54.109; 1.5519E-07
4/8/2021;14:20:54.112; 1.5558E-07
4/8/2021;14:20:54.115; 1.5493E-07
4/8/2021;14:20:54.117; 1.5475E-07
4/8/2021;14:20:54.120; 1.5458E-07
4/8/2021;14:20:54.136; 1.5477E-07
4/8/2021;14:20:54.146; 1.5504E-07
4/8/2021;14:20:54.149; 1.547E-07
4/8/2021;14:20:54.152; 1.5508E-07
4/8/2021;14:20:54.154; 1.5482E-07
4/8/2021;14:20:54.157; 1.5484E-07
4/8/2021;14:20:54.160; 1.5465E-07
4/8/2021;14:20:54.162; 1.5491E-07
4/8/2021;14:20:54.165; 1.5489E-07
4/8/2021;14:20:54.168; 1.545E-07
4/8/2021;14:20:54.170; 1.5465E-07
4/8/2021;14:20:54.173; 1.542E-07
4/8/2021;14:20:54.176; 1.5398E-07
4/8/2021;14:20:54.178; 1.5377E-07
4/8/2021;14:20:54.181; 1.5415E-07
4/8/2021;14:20:54.184; 1.5366E-07
4/8/2021;14:20:54.186; 1.5359E-07
4/8/2021;14:20:54.189; 1.5385E-07
4/8/2021;14:20:54.192; 1.5385E-07
4/8/2021;14:20:54.196; 1.5389E-07
4/8/2021;14:20:54.199; 1.5376E-07
4/8/2021;14:20:54.201; 1.5382E-07
4/8/2021;14:20:54.204; 1.54E-07
4/8/2021;14:20:54.207; 1.5366E-07
4/8/2021;14:20:54.209; 1.5288E-07
4/8/2021;14:20:54.212; 1.5321E-07
4/8/2021;14:20:54.215; 1.5295E-07
4/8/2021;14:20:54.217; 1.5287E-07
4/8/2021;14:20:54.220; 1.5262E-07
4/8/2021;14:20:54.223; 1.5261E-07
4/8/2021;14:20:54.225; 1.5218E-07
4/8/2021;14:20:54.228; 1.5216E-07
4/8/2021;14:20:54.231; 1.5205E-07
4/8/2021;14:20:54.233; 1.5241E-07
4/8/2021;14:20:54.236; 1.5291E-07
4/8/2021;14:20:54.239; 1.5265E-07
4/8/2021;14:20:54.241; 1.5343E-07
4/8/2021;14:20:54.244; 1.5285E-07
4/8/2021;14:20:54.249; 1.5318E-07
4/8/2021;14:20:54.252; 1.5344E-07
4/8/2021;14:20:54.254; 1.5377E-07
4/8/2021;14:20:54.257; 1.5397E-07
4/8/2021;14:20:54.260; 1.54E-07
4/8/2021;14:20:54.262; 1.5367E-07
4/8/2021;14:20:54.265; 1.5397E-07
4/8/2021;14:20:54.268; 1.5368E-07
4/8/2021;14:20:54.270; 1.5361E-07
4/8/2021;14:20:54.296; 1.535E-07
4/8/2021;14:20:54.302; 1.5373E-07
4/8/2021;14:20:54.304; 1.5332E-07
4/8/2021;14:20:54.307; 1.534E-07
4/8/2021;14:20:54.310; 1.5338E-07
4/8/2021;14:20:54.312; 1.539E-07
4/8/2021;14:20:54.315; 1.5369E-07
4/8/2021;14:20:54.318; 1.5346E-07
4/8/2021;14:20:54.320; 1.5337E-07
4/8/2021;14:20:54.323; 1.5262E-07
4/8/2021;14:20:54.326; 1.5272E-07
4/8/2021;14:20:54.328; 1.5222E-07
4/8/2021;14:20:54.331; 1.5283E-07
4/8/2021;14:20:54.334; 1.5241E-07
4/8/2021;14:20:54.336; 1.5265E-07
4/8/2021;14:20:54.339; 1.5198E-07
4/8/2021;14:20:54.342; 1.5259E-07
4/8/2021;14:20:54.346; 1.5258E-07
4/8/2021;14:20:54.348; 1.5285E-07
4/8/2021;14:20:54.351; 1.5326E-07
4/8/2021;14:20:54.353; 1.5336E-07
4/8/2021;14:20:54.356; 1.5402E-07
4/8/2021;14:20:54.359; 1.5343E-07
4/8/2021;14:20:54.361; 1.5359E-07
4/8/2021;14:20:54.364; 1.5326E-07
4/8/2021;14:20:54.367; 1.5379E-07
4/8/2021;14:20:54.369; 1.5331E-07
4/8/2021;14:20:54.372; 1.5353E-07
4/8/2021;14:20:54.375; 1.5361E-07
4/8/2021;14:20:54.377; 1.5341E-07
4/8/2021;14:20:54.380; 1.5354E-07
4/8/2021;14:20:54.383; 1.5306E-07
4/8/2021;14:20:54.398; 1.5352E-07
4/8/2021;14:20:54.408; 1.536E-07
4/8/2021;14:20:54.410; 1.5349E-07
4/8/2021;14:20:54.413; 1.5322E-07
4/8/2021;14:20:54.416; 1.5379E-07
4/8/2021;14:20:54.418; 1.5288E-07
4/8/2021;14:20:54.422; 1.5276E-07
4/8/2021;14:20:54.424; 1.5281E-07
4/8/2021;14:20:54.427; 1.5277E-07
4/8/2021;14:20:54.430; 1.5302E-07
4/8/2021;14:20:54.432; 1.5245E-07
4/8/2021;14:20:54.435; 1.5292E-07
4/8/2021;14:20:54.438; 1.5249E-07
4/8/2021;14:20:54.440; 1.5287E-07
4/8/2021;14:20:54.444; 1.5235E-07
4/8/2021;14:20:54.447; 1.5313E-07
4/8/2021;14:20:54.449; 1.5301E-07
4/8/2021;14:20:54.452; 1.5335E-07
4/8/2021;14:20:54.455; 1.5355E-07
4/8/2021;14:20:54.457; 1.5335E-07
4/8/2021;14:20:54.460; 1.5338E-07
4/8/2021;14:20:54.463; 1.5248E-07
4/8/2021;14:20:54.465; 1.5298E-07
4/8/2021;14:20:54.468; 1.5205E-07
4/8/2021;14:20:54.471; 1.5253E-07
4/8/2021;14:20:54.473; 1.5212E-07
4/8/2021;14:20:54.476; 1.5224E-07
4/8/2021;14:20:54.479; 1.5163E-07
4/8/2021;14:20:54.481; 1.5112E-07
4/8/2021;14:20:54.484; 1.5147E-07
4/8/2021;14:20:54.487; 1.5161E-07
4/8/2021;14:20:54.489; 1.5232E-07
4/8/2021;14:20:54.492; 1.5254E-07
4/8/2021;14:20:54.498; 1.5292E-07
4/8/2021;14:20:54.503; 1.5239E-07
4/8/2021;14:20:54.505; 1.5228E-07
4/8/2021;14:20:54.508; 1.5238E-07
4/8/2021;14:20:54.511; 1.5237E-07
4/8/2021;14:20:54.513; 1.5256E-07
4/8/2021;14:20:54.516; 1.5241E-07
4/8/2021;14:20:54.519; 1.5216E-07
4/8/2021;14:20:54.521; 1.5208E-07
4/8/2021;14:20:54.524; 1.513E-07
4/8/2021;14:20:54.527; 1.5188E-07
4/8/2021;14:20:54.529; 1.5149E-07
4/8/2021;14:20:54.532; 1.5175E-07
4/8/2021;14:20:54.535; 1.512E-07
4/8/2021;14:20:54.553; 1.5142E-07
4/8/2021;14:20:54.565; 1.5144E-07
4/8/2021;14:20:54.567; 1.5119E-07
4/8/2021;14:20:54.570; 1.5175E-07
4/8/2021;14:20:54.573; 1.5154E-07
4/8/2021;14:20:54.575; 1.5224E-07
4/8/2021;14:20:54.578; 1.517E-07
4/8/2021;14:20:54.581; 1.5243E-07
4/8/2021;14:20:54.583; 1.5224E-07
4/8/2021;14:20:54.586; 1.5261E-07
4/8/2021;14:20:54.589; 1.5229E-07
4/8/2021;14:20:54.591; 1.5236E-07
4/8/2021;14:20:54.595; 1.5232E-07
4/8/2021;14:20:54.598; 1.5193E-07
4/8/2021;14:20:54.600; 1.5169E-07
4/8/2021;14:20:54.603; 1.5163E-07
4/8/2021;14:20:54.606; 1.5182E-07
4/8/2021;14:20:54.608; 1.5168E-07
4/8/2021;14:20:54.611; 1.5171E-07
4/8/2021;14:20:54.614; 1.5167E-07
4/8/2021;14:20:54.616; 1.5234E-07
4/8/2021;14:20:54.619; 1.5226E-07
4/8/2021;14:20:54.622; 1.5271E-07
4/8/2021;14:20:54.624; 1.5308E-07
4/8/2021;14:20:54.627; 1.5334E-07
4/8/2021;14:20:54.630; 1.5315E-07
4/8/2021;14:20:54.632; 1.5298E-07
4/8/2021;14:20:54.635; 1.5284E-07
4/8/2021;14:20:54.638; 1.5306E-07
4/8/2021;14:20:54.641; 1.5311E-07
4/8/2021;14:20:54.645; 1.5274E-07
4/8/2021;14:20:54.648; 1.5261E-07
4/8/2021;14:20:54.650; 1.5269E-07
4/8/2021;14:20:54.653; 1.523E-07
4/8/2021;14:20:54.656; 1.5229E-07
4/8/2021;14:20:54.658; 1.5251E-07
4/8/2021;14:20:54.661; 1.5238E-07
4/8/2021;14:20:54.664; 1.5254E-07
4/8/2021;14:20:54.666; 1.5233E-07
4/8/2021;14:20:54.669; 1.5272E-07
4/8/2021;14:20:54.672; 1.5284E-07
4/8/2021;14:20:54.674; 1.5308E-07
4/8/2021;14:20:54.677; 1.5305E-07
4/8/2021;14:20:54.680; 1.5316E-07
4/8/2021;14:20:54.682; 1.5345E-07
4/8/2021;14:20:54.685; 1.5304E-07
4/8/2021;14:20:54.688; 1.5347E-07
4/8/2021;14:20:54.690; 1.5329E-07
4/8/2021;14:20:54.705; 1.5368E-07
4/8/2021;14:20:54.714; 1.5353E-07
4/8/2021;14:20:54.717; 1.5363E-07
4/8/2021;14:20:54.720; 1.5381E-07
4/8/2021;14:20:54.722; 1.5329E-07
4/8/2021;14:20:54.725; 1.5341E-07
4/8/2021;14:20:54.728; 1.5283E-07
4/8/2021;14:20:54.730; 1.5318E-07
4/8/2021;14:20:54.733; 1.5264E-07
4/8/2021;14:20:54.736; 1.5276E-07
4/8/2021;14:20:54.738; 1.5256E-07
4/8/2021;14:20:54.741; 1.5211E-07
4/8/2021;14:20:54.745; 1.5224E-07
4/8/2021;14:20:54.748; 1.5145E-07
4/8/2021;14:20:54.750; 1.5124E-07
4/8/2021;14:20:54.755; 1.5076E-07
4/8/2021;14:20:54.758; 1.5073E-07
4/8/2021;14:20:54.760; 1.5083E-07
4/8/2021;14:20:54.763; 1.5095E-07
4/8/2021;14:20:54.766; 1.5074E-07
4/8/2021;14:20:54.768; 1.5109E-07
4/8/2021;14:20:54.771; 1.5108E-07
4/8/2021;14:20:54.774; 1.5059E-07
4/8/2021;14:20:54.776; 1.5113E-07
4/8/2021;14:20:54.779; 1.5177E-07
4/8/2021;14:20:54.782; 1.5218E-07
4/8/2021;14:20:54.784; 1.5252E-07
4/8/2021;14:20:54.787; 1.526E-07
4/8/2021;14:20:54.790; 1.5274E-07
4/8/2021;14:20:54.794; 1.5288E-07
4/8/2021;14:20:54.796; 1.5218E-07
4/8/2021;14:20:54.799; 1.5229E-07
4/8/2021;14:20:54.802; 1.5227E-07
4/8/2021;14:20:54.804; 1.5191E-07
4/8/2021;14:20:54.807; 1.5127E-07
4/8/2021;14:20:54.810; 1.5153E-07
4/8/2021;14:20:54.812; 1.5131E-07
4/8/2021;14:20:54.815; 1.51E-07
4/8/2021;14:20:54.818; 1.5075E-07
4/8/2021;14:20:54.820; 1.5053E-07
4/8/2021;14:20:54.823; 1.5101E-07
4/8/2021;14:20:54.826; 1.5107E-07
4/8/2021;14:20:54.828; 1.5167E-07
